Date,Time of Day,Day of Week,Latitude,Longitude,Neighborhood,Safety Index,Population Density,Median Income,Crime Type,Severity Score,Past Crime Density,Arrest Made,Temperature,Visibility,Event,Location Type,Unemployment Rate,Actions Taken,Police Station Proximity (km),Surveillance Cameras,Public Transport Score
2024-10-17,Morning,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,2,0,0,1.412335195765979,Rainy,None,Commercial,4.868285399961007,10,5.087009691666995,6,3
2024-09-13,Morning,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,5,0,0,6.284260597037395,Foggy,None,Commercial,4.2262558544546,5,4.32655461520933,11,5
2024-03-20,Afternoon,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,3,10,1,30.809283194484685,Rainy,None,Parks,9.687212555365177,8,9.608402594861651,10,1
2024-02-10,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,2,8,1,13.590712220566942,Clear,None,Residential,11.11743813753402,10,7.953874899645002,12,5
2024-07-23,Evening,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,2,33,0,16.43310656090224,Clear,None,Residential,5.933922597207234,5,2.1812479017715276,17,8
2024-11-13,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,2,9,1,29.951413315747793,Foggy,None,Commercial,8.06492770674746,1,6.7940997176680975,0,8
2024-05-15,Evening,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,3,30,0,31.00881230656104,Rainy,None,Commercial,5.285480938945867,6,4.087065515628832,13,4
2024-03-09,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,9,23,0,4.0644342787306,Clear,None,Parks,9.421668900173511,4,3.2346537189572846,16,6
2024-01-20,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Assault,1,27,0,11.82985901962407,Rainy,None,Commercial,7.4126956612454205,8,8.180681265185719,10,4
2024-03-08,Evening,Friday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,2,0,0,7.865093187384428,Clear,None,Commercial,7.015746660451705,10,7.938646048275481,5,3
2024-12-23,Evening,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,9,38,0,-4.332713987517707,Clear,None,Highways,6.587707246843635,10,2.932972975301828,0,8
2024-11-26,Evening,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,4,21,0,31.473875164029593,Foggy,None,Residential,9.475373308090251,7,3.717392966685899,9,4
2024-07-28,Evening,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,4,3,0,15.139183793002072,Foggy,None,Parks,9.128066359833912,5,3.468377875018247,18,2
2024-04-11,Afternoon,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,17,0,12.347205574960963,Clear,None,Residential,5.1485895149695855,2,0.38788399556795283,2,8
2024-05-14,Evening,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,8,48,0,2.580286811436885,Foggy,None,Parks,8.491803968097672,10,1.1682776911637354,7,2
2024-01-17,Afternoon,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,9,3,0,32.81248564568708,Foggy,None,Highways,8.833915122946435,8,8.651651319500246,14,1
2024-04-18,Afternoon,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,4,4,1,14.75162611896345,Foggy,None,Commercial,5.782430962440213,7,8.6185817349317,2,2
2024-08-24,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Assault,8,27,0,20.380165402181962,Clear,None,Highways,6.923975032281638,1,5.977329471966593,19,4
2024-01-26,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,39,0,29.19397147198128,Rainy,None,Commercial,3.3495052985552145,10,0.5608937745536837,17,2
2024-06-14,Afternoon,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,3,3,0,27.6634670354917,Foggy,None,Commercial,6.4348664309746715,8,5.594647852059277,9,7
2024-07-09,Afternoon,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,7,10,0,13.452812982863847,Foggy,None,Residential,5.536086729775093,8,3.979511835535484,2,8
2024-01-27,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,5,26,1,16.106301986221204,Clear,None,Residential,10.522504067374518,6,3.098859151440483,9,8
2024-04-10,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,7,32,0,2.1658797039138644,Rainy,None,Residential,7.265930052083482,9,3.249765274210008,4,9
2024-11-14,Morning,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,8,28,1,23.36719673653,Foggy,None,Commercial,4.706686258289046,3,2.871202500864854,19,7
2024-12-15,Night,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,37,0,-3.9540933971761527,Rainy,None,Commercial,8.406981206318296,8,9.274470827190353,2,1
2024-04-22,Morning,Monday,41.8781,-87.6298,Urban,5,15000,55000,Theft,5,45,0,23.83152001354885,Clear,None,Commercial,8.82612582303301,9,5.183900079566681,12,6
2024-10-24,Afternoon,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,6,10,0,24.320833874907272,Clear,None,Commercial,3.856132800449132,1,5.532199050794435,1,10
2024-03-06,Night,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,3,37,0,18.817207808519356,Rainy,None,Parks,7.229275674871679,7,9.349458035057483,14,5
2024-01-26,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,5,39,0,-4.18159751474402,Foggy,None,Parks,3.009810928201682,7,8.631631061670863,3,7
2024-07-02,Afternoon,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,5,46,1,17.98639030160482,Rainy,None,Highways,3.8166623982451933,6,0.15198039730119625,0,6
2024-09-03,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,2,4,0,-1.5126453739373869,Clear,None,Commercial,9.220453792674432,6,3.863123451279334,0,5
2024-10-04,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Theft,1,7,0,29.012115736292493,Rainy,None,Parks,10.473306585801701,1,3.3485525572273773,5,8
2024-11-09,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,9,9,1,6.16119677174372,Foggy,None,Parks,5.441787326227699,9,7.646041321971879,13,10
2024-07-10,Afternoon,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,9,22,0,34.04781703216743,Rainy,None,Commercial,7.224535211658179,6,0.39009960392646104,8,9
2024-10-12,Morning,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,8,35,0,-4.282664424596545,Rainy,None,Residential,7.2090115212238945,9,7.29366648313642,15,6
2024-10-15,Afternoon,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,3,37,0,13.762632381685162,Rainy,None,Highways,4.623906830517397,6,7.521127562561736,12,6
2024-05-07,Night,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,37,0,27.4347217151874,Foggy,None,Commercial,3.958600181543611,7,1.4405972652627566,17,2
2024-09-20,Night,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,4,42,0,2.8521997214392414,Clear,None,Residential,7.947275191738541,5,3.5357044348154893,12,4
2024-10-19,Afternoon,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,3,10,0,15.950966281461728,Clear,None,Parks,3.7003901858974446,6,1.6060817607224886,18,5
2024-04-25,Morning,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,3,8,1,5.051914008349083,Rainy,None,Residential,10.994098316890538,10,4.397924223116173,7,2
2024-09-06,Morning,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,2,23,0,24.04091526135895,Clear,None,Parks,4.021478369493017,3,0.7231952837724025,2,9
2024-05-25,Night,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,5,45,0,2.472697307359457,Foggy,None,Highways,4.832099861555129,3,6.243086579850789,8,8
2024-10-14,Evening,Monday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,1,32,0,-0.6943018327172013,Foggy,None,Parks,8.9734941716973,1,0.6736246816084179,7,2
2024-04-08,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,9,12,1,33.62157848380307,Foggy,None,Commercial,3.49505718203347,3,2.379923781047593,6,9
2024-04-07,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,1,26,0,-0.2920146725458439,Clear,None,Highways,4.347043789959212,10,7.81841099208466,16,1
2024-02-10,Night,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,3,46,1,-4.548865323649558,Foggy,None,Parks,5.679239233530763,3,4.740193838229676,18,4
2024-07-24,Night,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,4,15,0,28.794896815053953,Foggy,None,Parks,4.1446147812640435,10,1.857072184914669,5,5
2024-10-17,Night,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,23,0,3.856438863070334,Foggy,None,Commercial,8.80118935520442,0,7.03306011201871,4,3
2024-12-29,Morning,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,1,19,1,-3.497593795631473,Rainy,None,Highways,10.59158189477733,10,7.599057135305291,13,1
2024-08-18,Morning,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,4,15,0,22.922089473672514,Foggy,None,Commercial,5.548814356779642,3,1.5506445550070356,7,10
2024-11-04,Night,Monday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,2,31,0,17.3525036629158,Clear,None,Residential,5.830899415189719,8,9.83296395274076,17,10
2024-10-24,Evening,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,3,18,0,31.5372454986911,Clear,None,Parks,6.457580065750731,10,2.2691764188926036,0,1
2024-08-21,Night,Wednesday,40.7128,-74.006,Downtown,3,25000,60000,Theft,4,35,0,24.253234530346614,Foggy,None,Highways,7.042731988777782,10,9.469767451151087,15,2
2024-10-20,Morning,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Theft,1,15,0,33.22414602421085,Foggy,None,Parks,5.658130004662553,0,5.23763387891247,4,8
2024-12-17,Morning,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,3,7,1,16.541104605993052,Clear,None,Highways,6.898017828637453,9,0.3765706181453403,12,3
2024-03-30,Evening,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,4,22,0,23.349627983993862,Foggy,None,Parks,7.779923876746721,9,5.447756636529769,3,5
2024-10-21,Morning,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,5,1,0,-4.522895969528515,Foggy,None,Highways,5.601819183811131,10,9.873368059787571,0,2
2024-10-31,Afternoon,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,8,27,0,11.989073695678659,Rainy,Festival,Highways,7.752707916879609,8,7.457384365869444,18,4
2024-01-17,Evening,Wednesday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,5,20,0,13.828557400140298,Rainy,None,Residential,5.150890251183902,0,1.7112373523571007,0,4
2024-04-23,Afternoon,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,9,23,0,-2.0342203007099835,Foggy,None,Commercial,7.592733507357887,5,3.275632638491768,2,8
2024-02-06,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,7,16,0,24.27155200572598,Foggy,None,Parks,8.284244099238483,6,5.641089493474078,3,6
2024-08-13,Morning,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,3,18,0,18.5299300361978,Rainy,None,Commercial,3.3997254731162285,2,8.766947048207737,7,10
2024-04-03,Morning,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,4,44,1,-0.5223129334783883,Clear,None,Residential,8.544990208772068,7,4.8237969618314205,17,5
2024-12-07,Evening,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,7,33,0,24.621898738317395,Foggy,None,Highways,11.521053805324346,8,0.2599522315992904,15,6
2024-02-29,Night,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Theft,6,17,0,12.120807796548974,Rainy,None,Parks,7.390081999194711,6,3.7563295232430183,6,4
2024-07-02,Morning,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,5,19,0,10.06773643008132,Foggy,None,Parks,11.560869956429682,6,1.8617873796081919,13,1
2024-11-03,Evening,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Assault,4,43,0,1.458954328356441,Clear,None,Highways,4.8423412155551775,9,1.3696094980045421,2,6
2024-01-22,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,8,33,1,10.807764878686692,Clear,None,Highways,8.206222419145524,10,1.095835690639914,6,4
2024-04-01,Morning,Monday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,4,27,0,4.580890668248481,Rainy,None,Parks,8.374783065039347,4,5.6323794525624065,4,6
2024-10-16,Morning,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,2,8,0,11.905735911526332,Rainy,None,Residential,5.2722013185272765,5,5.989504823908941,12,2
2024-05-14,Afternoon,Tuesday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,4,47,0,0.33583962015264035,Foggy,None,Highways,9.636269726783853,2,3.314627222685091,9,6
2024-08-30,Afternoon,Friday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,4,14,0,2.8745845620904387,Foggy,None,Residential,11.628705989655984,10,3.8190741447591345,17,5
2024-01-30,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,8,8,1,7.4156051367193,Rainy,None,Residential,7.162281330694282,9,9.800656492208024,9,3
2024-08-08,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Vandalism,3,1,0,33.247459778155275,Clear,None,Parks,5.545383434700798,6,1.674312278725186,13,8
2024-08-08,Night,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,2,30,0,4.003360976098174,Rainy,None,Highways,4.894741695116831,7,8.033610862113127,3,8
2024-11-02,Evening,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Burglary,5,43,0,12.326598373068332,Rainy,None,Commercial,8.129595987695195,1,4.415852932620813,4,9
2024-06-10,Night,Monday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,5,43,0,29.92123340417661,Rainy,None,Residential,3.031010267842612,2,6.098101121046072,19,6
2024-01-16,Evening,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,3,2,0,8.790468281105541,Rainy,None,Highways,11.74943654264664,6,6.002056836893225,2,1
2024-07-17,Evening,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Theft,5,7,0,12.308683480679399,Foggy,None,Residential,6.560359912123596,2,0.9786233717119869,19,2
2024-03-26,Morning,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,8,10,0,6.140836026660201,Rainy,None,Commercial,3.170289763376644,1,5.908300954354235,18,5
2024-07-13,Afternoon,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,3,37,0,23.424964445851174,Foggy,None,Commercial,11.822545288989406,10,0.17638851689213342,11,9
2024-12-16,Evening,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,9,14,0,33.26461343051451,Foggy,None,Highways,10.895289724974276,4,7.347017746244658,6,10
2024-12-01,Night,Sunday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,9,8,1,30.60268411819549,Rainy,None,Highways,5.468393885219596,9,6.419197275360029,18,7
2024-11-07,Morning,Thursday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,8,25,0,19.084907397204734,Clear,None,Highways,4.740262727116177,1,2.0111394862448138,18,1
2024-11-03,Evening,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,8,33,0,11.199868796887813,Rainy,None,Commercial,6.917909076334405,3,1.1022545879340948,0,10
2024-07-31,Afternoon,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Vandalism,8,9,1,27.702976029137552,Clear,None,Commercial,7.580836513754273,6,1.674931139081775,19,8
2024-03-12,Morning,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,8,19,0,-4.903952917913932,Clear,None,Commercial,5.444486274316743,10,4.963887620250701,16,9
2024-11-09,Afternoon,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,7,48,1,16.361691221446,Rainy,None,Residential,10.824594455075815,7,0.2951636889817143,16,9
2024-05-14,Night,Tuesday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,2,0,1,17.636859329038487,Rainy,None,Highways,4.970810243004745,7,1.7495776874030902,6,7
2024-12-15,Night,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Vandalism,9,36,0,33.57157168158586,Rainy,None,Parks,11.121629958966501,3,0.5348931774341251,10,5
2024-11-07,Morning,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,4,27,0,-3.063855542883629,Foggy,None,Parks,9.026354365418657,0,5.245083800227078,11,6
2024-12-05,Afternoon,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,7,24,0,34.20121189254401,Foggy,None,Commercial,5.9002200972997745,1,3.8468478066011698,9,3
2024-08-29,Night,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Theft,7,28,0,23.48746809105975,Rainy,None,Residential,9.14837146342661,9,5.132081525685803,11,1
2024-07-07,Evening,Sunday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,8,2,0,30.888341825494777,Clear,None,Highways,5.6707991835034885,0,6.025992104426746,15,1
2024-04-14,Night,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,7,11,0,20.388783097215722,Foggy,None,Residential,4.497602310406239,4,3.73018280406609,1,6
2024-12-03,Evening,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,7,6,0,27.399008638008496,Rainy,None,Commercial,6.785648220987709,6,6.22591170325877,10,5
2024-09-24,Night,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Burglary,4,27,0,-1.9047254925133883,Foggy,None,Parks,11.80615406928552,1,3.4979697396328375,12,9
2024-07-07,Afternoon,Sunday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,1,0,0,31.761402433633876,Foggy,None,Highways,9.199144007216068,9,6.132361087573084,10,3
2024-11-10,Night,Sunday,34.0522,-118.2437,Suburban,7,5000,75000,Theft,6,33,0,23.384578994341332,Foggy,None,Commercial,5.142010881766147,7,5.284031261012709,15,1
2024-05-28,Night,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,1,47,1,4.719310631869153,Clear,None,Commercial,7.238300743822727,10,6.994593139470128,19,7
2024-02-13,Night,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,6,16,0,22.966975407729883,Clear,None,Parks,7.532858788795489,8,6.068387316416272,12,7
2024-04-13,Morning,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Assault,1,36,1,-4.601707462798519,Clear,None,Highways,6.16887313163407,2,3.292884020446485,7,10
2024-06-05,Night,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,6,42,1,25.998827030264597,Clear,None,Residential,11.836382543018763,9,7.025609440650658,12,9
2024-05-09,Afternoon,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,6,25,0,28.71045346202183,Foggy,None,Residential,9.96707563924048,8,2.2646957024725856,18,7
2024-11-09,Evening,Saturday,29.7604,-95.3698,Industrial,4,10000,50000,Fraud,6,36,1,3.835295261855043,Rainy,None,Commercial,5.880648868552431,7,6.736885649910559,5,5
2024-03-05,Night,Tuesday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,4,31,0,14.54983584535039,Clear,None,Residential,6.0444076708656045,4,7.959332310904487,8,9
2024-06-11,Afternoon,Tuesday,41.8781,-87.6298,Urban,5,15000,55000,Assault,3,24,0,19.993508688952993,Rainy,None,Highways,9.52046068725372,0,2.9760848408743814,17,4
2024-04-26,Evening,Friday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,3,2,0,22.349068135154198,Foggy,None,Commercial,6.746028440649111,1,9.987120890748349,1,9
2024-01-10,Night,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Robbery,8,23,0,18.760480410530448,Clear,None,Parks,6.498656991014098,3,9.897443792675336,9,8
2024-11-01,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,4,46,1,23.951114184542355,Rainy,None,Parks,5.929535085183265,4,5.879340253249136,13,8
2024-06-15,Evening,Saturday,34.0522,-118.2437,Suburban,7,5000,75000,Fraud,2,45,0,28.334725791457515,Clear,None,Residential,4.782102215911998,4,8.482111443422747,17,1
2024-09-16,Morning,Monday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,4,1,0,-2.3090792535917393,Clear,None,Highways,6.085378168847097,10,3.549972037942633,5,4
2024-07-10,Afternoon,Wednesday,29.7604,-95.3698,Industrial,4,10000,50000,Assault,1,15,1,28.46689855004474,Rainy,None,Commercial,4.258836098020037,6,7.417523753227078,9,6
2024-07-15,Night,Monday,41.8781,-87.6298,Urban,5,15000,55000,Theft,5,33,0,33.81299578765574,Clear,None,Highways,6.248281071530022,7,3.4453711050585887,9,3
2024-08-08,Morning,Thursday,41.8781,-87.6298,Urban,5,15000,55000,Fraud,4,19,0,10.907947647373382,Clear,None,Residential,11.057316298102304,6,0.3674013014452524,15,3
2024-09-18,Afternoon,Wednesday,41.8781,-87.6298,Urban,5,15000,55000,Robbery,6,42,0,30.784479914728998,Foggy,None,Highways,7.683753576155441,6,6.284875743579998,16,1
2024-10-18,Night,Friday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,9,5,0,30.587040056395153,Clear,None,Commercial,5.306323109743801,10,5.861768825598543,8,4
2024-08-24,Morning,Saturday,41.8781,-87.6298,Urban,5,15000,55000,Assault,2,16,0,-3.427651975744519,Foggy,None,Highways,6.37100045439356,1,3.6622241760716236,14,6
2024-05-11,Night,Saturday,40.7128,-74.006,Downtown,3,25000,60000,Robbery,8,41,1,22.202631981881666,Rainy,None,Parks,7.84016303434157,9,7.448465998327555,12,1
2024-05-23,Night,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,6,28,1,31.984995597491775,Foggy,None,Residential,6.917827587137877,3,2.2026010964427356,7,5
2024-04-26,Afternoon,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Burglary,7,34,0,23.616301176099547,Foggy,None,Residential,5.026759937706686,10,9.775388528432368,2,6
2024-08-02,Night,Friday,34.0522,-118.2437,Suburban,7,5000,75000,Robbery,7,27,0,7.019111478387785,Foggy,None,Residential,3.838948453336307,1,5.3579694661172965,9,4
2024-09-26,Night,Thursday,29.7604,-95.3698,Industrial,4,10000,50000,Theft,5,45,1,-2.7685111377731575,Foggy,None,Residential,5.383847176335715,4,6.3255979865212675,9,8
2024-05-27,Afternoon,Monday,29.7604,-95.3698,Industrial,4,10000,50000,Burglary,3,21,0,2.1077411621912567,Clear,None,Commercial,5.011351108203131,5,9.678571940197656,4,1
2024-08-15,Morning,Thursday,40.7128,-74.006,Downtown,3,25000,60000,Fraud,8,12,1,23.916881017111038,Rainy,Festival,Residential,5.931321348347062,10,7.52207522533479,9,10
2024-11-11,Evening,Monday,40.7128,-74.006,Downtown,3,25000,60000,Vandalism,9,42,0,34.58468306701538,Clear,None,Highways,5.755891580010287,8,0.8998557862809563,15,8
